sop_class_name,validator,message_class_id,severity_as_emitted,objects,family,message_template,adjudication1_raw,adjudication1,adjudication1_strict,citation_section1,pre_disclosed,adjudication2,citation_section2,citation_table2,rationale2,rule2,net1,net2,consensus,agreed
comprehensive_3d_sr,dciodvfy,02b061ab752b,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0249> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,06af57d8aaf9,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-B0034> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,0938a63ac211,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0229> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,0f97db3c4620,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0171> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,1028c5cfaebd,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0241> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,1266903bee45,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0055> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,150b55c6d23a,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0217> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,16eed369580d,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0239> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,17289fd4a9e5,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0052> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,187fa478c0d0,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0264> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,197c2c602bd7,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0062> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,1abe3d255d54,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0191> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,1d10836cacf1,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0049> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,1dfb0ae6e621,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0212> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,1f12c372ab7b,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0251> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,21000a001c9f,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0011> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,21b6f022dcfe,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-G0056> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,22c4b3d999c1,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0244> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,23075be3e11d,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0232> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,24078c25451b,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0041> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,254a6dd2c787,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0211> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
comprehensive_3d_sr,dciodvfy,2881bdd5b824,Warning,4,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [n] = <VALUE> - Retired Person Name form,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <Lung_Dx-A0188> - Retired Person Name form,PLAUSIBILITY,FLOOR,PLAUSIBILITY,"not applicable, no requirement is cited by the message",False,FLOOR,PS3.5 Section 6.2,Table 6.2-1,"A single-component PN with no caret delimiters is a legal PN value. The warning is about a deprecated component form, not about conformance, and it fires on de-identified subject identifiers by construction.",Retired Person Name form,False,False,FLOOR,True
